iri	label	type	parentlabel	category	definition	min	max	average	median	upper_quartile	lower_quartile	number_distinct_values	distinct_values	variable	replaces
EUPATH_0009253_Bacteria_Firmicutes_Bacilli	Bacilli	number	Class	Metagenomic sequencing assay		0.000369	0.65029	0.05062046496815	0.016946	0.049287	0.006734	157			
EUPATH_0009253_Bacteria_Firmicutes_Clostridia	Clostridia	number	Class	Metagenomic sequencing assay		0.000114	0.642456	0.12344664809384	0.088375	0.172402	0.038421	341			
EUPATH_0009253_Bacteria_Firmicutes_Erysipelotrichia	Erysipelotrichia	number	Class	Metagenomic sequencing assay		0.000103	0.164227	0.01943847058824	0.010642	0.023494	0.004413	85			
EUPATH_0009253_Bacteria_Firmicutes_Firmicutes_unclassified	Firmicutes_unclassified	number	Class	Metagenomic sequencing assay		0.00018	0.229778	0.01877957142857	0.0076925	0.018276	0.0037955	28			
EUPATH_0009253_Bacteria_Firmicutes_Negativicutes	Negativicutes	number	Class	Metagenomic sequencing assay		0.000646	0.633912	0.03840241085271	0.01888	0.043164	0.005429	129			
EUPATH_0009253_Bacteria_Firmicutes_Tissierellia	Tissierellia	number	Class	Metagenomic sequencing assay		0.000391	0.159693	0.01837528571429	0.008299	0.018299	0.0030165	63			
EUPATH_0009253_Bacteria_Fusobacteria_Fusobacteriia	Fusobacteriia	number	Class	Metagenomic sequencing assay		0.000174	0.541748	0.06169108571429	0.012637	0.0518175	0.004856	35			
EUPATH_0009253_Bacteria_Proteobacteria_Alphaproteobacteria	Alphaproteobacteria	number	Class	Metagenomic sequencing assay		0.000335	1	0.05562961176471	0.0226095	0.063875	0.009264	169			
EUPATH_0009253_Bacteria_Proteobacteria_Betaproteobacteria	Betaproteobacteria	number	Class	Metagenomic sequencing assay		0.000246	1	0.13533424709302	0.052328	0.175711	0.01581	343			
EUPATH_0009253_Bacteria_Proteobacteria_Deltaproteobacteria	Deltaproteobacteria	number	Class	Metagenomic sequencing assay		0.000677	0.004401	0.002539	0.002539	0.004401	0.000677	2	["0.000677","0.004401"]		
EUPATH_0009253_Bacteria_Proteobacteria_Epsilonproteobacteria	Epsilonproteobacteria	number	Class	Metagenomic sequencing assay		0.000124	0.971441	0.10684720111732	0.038449	0.120197	0.0112865	179			
EUPATH_0009253_Bacteria_Proteobacteria_Gammaproteobacteria	Gammaproteobacteria	number	Class	Metagenomic sequencing assay		0.001559	0.931357	0.11394198224852	0.0541005	0.133281	0.022962	338			
EUPATH_0009253_Bacteria_Spirochaetes_Spirochaetia	Spirochaetia	number	Class	Metagenomic sequencing assay		0.000436	1	0.11361733734940	0.026088	0.1041975	0.0077765	82			
EUPATH_0009253_Bacteria_Synergistetes_Synergistia	Synergistia	number	Class	Metagenomic sequencing assay		0.00018	0.003244	0.00094216666667	0.000558	0.000691	0.000422	6	["0.000180","0.000422","0.000535","0.000581","0.000691","0.003244"]		
EUPATH_0009253_Bacteria_Tenericutes_Mollicutes	Mollicutes	number	Class	Metagenomic sequencing assay		0.004145	0.023644	0.0138945	0.0138945	0.023644	0.004145	2	["0.004145","0.023644"]		
EUPATH_0009253_Bacteria_Verrucomicrobia_Verrucomicrobiae	Verrucomicrobiae	number	Class	Metagenomic sequencing assay		0.000566	0.435426	0.0761416875	0.024735	0.0752845	0.0059625	16			
EUPATH_0009253_Eukaryota_Eukaryota_unclassified_Eukaryota_unclassified	Eukaryota_unclassified	number	Class	Metagenomic sequencing assay		0.000313	0.040233	0.0121639	0.0063675	0.021958	0.004482	10	["0.000313","0.001086","0.004482","0.005143","0.005279","0.007456","0.009070","0.021958","0.026619","0.040233"]		
EUPATH_0009254	Order		Relative taxonomic abundance analysis	Metagenomic sequencing assay											
EUPATH_0009254_Bacteria_Actinobacteria_Actinobacteria_Actinomycetales	Actinomycetales	number	Order	Metagenomic sequencing assay		0.000493	0.881741	0.15448090776699	0.078765	0.20846	0.025887	206			
EUPATH_0009254_Bacteria_Actinobacteria_Actinobacteria_Bifidobacteriales	Bifidobacteriales	number	Order	Metagenomic sequencing assay		0.000405	1	0.22136106164384	0.1331965	0.319631	0.034434	144			
EUPATH_0009254_Bacteria_Actinobacteria_Actinobacteria_Corynebacteriales	Corynebacteriales	number	Order	Metagenomic sequencing assay		0.000117	0.539432	0.055229	0.012664	0.044099	0.004444	29			
EUPATH_0009254_Bacteria_Actinobacteria_Actinobacteria_Micrococcales	Micrococcales	number	Order	Metagenomic sequencing assay		0.001363	0.023581	0.00815883333333	0.005151	0.011895	0.001812	6	["0.001363","0.001812","0.004802","0.005500","0.011895","0.023581"]		
EUPATH_0009254_Bacteria_Actinobacteria_Actinobacteria_Propionibacteriales	Propionibacteriales	number	Order	Metagenomic sequencing assay		0.000256	0.005096	0.00211966666667	0.001007	0.0030515	0.0006315	3	["0.000256","0.001007","0.005096"]		
EUPATH_0009254_Bacteria_Actinobacteria_Coriobacteriia_Coriobacteriales	Coriobacteriales	number	Order	Metagenomic sequencing assay		0.000222	0.75268	0.08420526767677	0.0517665	0.11557	0.0228105	396			
EUPATH_0009254_Bacteria_Actinobacteria_Coriobacteriia_Eggerthellales	Eggerthellales	number	Order	Metagenomic sequencing assay		0.000186	0.045884	0.00434073529412	0.002073	0.005179	0.001088	34			
EUPATH_0009254_Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales	Bacteroidales	number	Order	Metagenomic sequencing assay		0.002752	1	0.54059349813433	0.545123	0.7346295	0.3527	525			
EUPATH_0009254_Bacteria_Firmicutes_Bacilli_Bacillales	Bacillales	number	Order	Metagenomic sequencing assay		0.000621	0.65029	0.03667696	0.007832	0.020454	0.002663	25			
EUPATH_0009254_Bacteria_Firmicutes_Bacilli_Lactobacillales	Lactobacillales	number	Order	Metagenomic sequencing assay		0.000369	0.608722	0.04848615172414	0.017852	0.049287	0.007107	145			
EUPATH_0009254_Bacteria_Firmicutes_Clostridia_Clostridiales	Clostridiales	number	Order	Metagenomic sequencing assay		0.000114	0.642456	0.12344664809384	0.088375	0.172402	0.038421	341			
EUPATH_0009254_Bacteria_Firmicutes_Erysipelotrichia_Erysipelotrichales	Erysipelotrichales	number	Order	Metagenomic sequencing assay		0.000103	0.164227	0.01943847058824	0.010642	0.023494	0.004413	85			
EUPATH_0009254_Bacteria_Firmicutes_Firmicutes_unclassified_Firmicutes_unclassified	Firmicutes_unclassified	number	Order	Metagenomic sequencing assay		0.00018	0.229778	0.01877957142857	0.0076925	0.018276	0.0037955	28			
EUPATH_0009254_Bacteria_Firmicutes_Negativicutes_Acidaminococcales	Acidaminococcales	number	Order	Metagenomic sequencing assay		0.001231	0.100456	0.01557956862745	0.008416	0.0186625	0.0044605	51			
EUPATH_0009254_Bacteria_Firmicutes_Negativicutes_Selenomonadales	Selenomonadales	number	Order	Metagenomic sequencing assay		0.000293	0.058112	0.01566569230769	0.005508	0.023327	0.005074	13			
EUPATH_0009254_Bacteria_Firmicutes_Negativicutes_Veillonellales	Veillonellales	number	Order	Metagenomic sequencing assay		0.000646	0.633912	0.05007213924051	0.025804	0.053771	0.007863	79			
EUPATH_0009254_Bacteria_Firmicutes_Tissierellia_Tissierellales	Tissierellales	number	Order	Metagenomic sequencing assay		0.000391	0.159693	0.01454353488372	0.003936	0.0110615	0.0019235	43			
EUPATH_0009254_Bacteria_Firmicutes_Tissierellia_Tissierellia_unclassified	Tissierellia_unclassified	number	Order	Metagenomic sequencing assay		0.002059	0.110477	0.01774233333333	0.0090805	0.019993	0.004973	30			
EUPATH_0009254_Bacteria_Fusobacteria_Fusobacteriia_Fusobacteriales	Fusobacteriales	number	Order	Metagenomic sequencing assay		0.000174	0.541748	0.06169108571429	0.012637	0.0518175	0.004856	35			
EUPATH_0009254_Bacteria_Proteobacteria_Alphaproteobacteria_Caulobacterales	Caulobacterales	number	Order	Metagenomic sequencing assay		0.000293	1	0.03634683802817	0.0137335	0.040018	0.005437	142			
EUPATH_0009254_Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales	Rhizobiales	number	Order	Metagenomic sequencing assay		0.00017	0.435958	0.04211549019608	0.0174625	0.048319	0.00536	102			
EUPATH_0009254_Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales	Burkholderiales	number	Order	Metagenomic sequencing assay		0.000246	1	0.13517636918605	0.051528	0.175711	0.01581	343			
EUPATH_0009254_Bacteria_Proteobacteria_Betaproteobacteria_Neisseriales	Neisseriales	number	Order	Metagenomic sequencing assay		0.001618	0.031291	0.018103	0.0214	0.0263455	0.011509	3	["0.001618","0.021400","0.031291"]		
EUPATH_0009254_Bacteria_Proteobacteria_Deltaproteobacteria_Desulfovibrionales	Desulfovibrionales	number	Order	Metagenomic sequencing assay		0.000677	0.004401	0.002539	0.002539	0.004401	0.000677	2	["0.000677","0.004401"]		
EUPATH_0009254_Bacteria_Proteobacteria_Epsilonproteobacteria_Campylobacterales	Campylobacterales	number	Order	Metagenomic sequencing assay		0.000124	0.971441	0.10684720111732	0.038449	0.120197	0.0112865	179			
EUPATH_0009254_Bacteria_Proteobacteria_Gammaproteobacteria_Aeromonadales	Aeromonadales	number	Order	Metagenomic sequencing assay		0.001199	0.931357	0.09645677272727	0.051265	0.1031265	0.018317	88			
EUPATH_0009254_Bacteria_Proteobacteria_Gammaproteobacteria_Chromatiales	Chromatiales	number	Order	Metagenomic sequencing assay		3.6e-05	3.6e-05	3.6e-05	3.6e-05			1	["0.000036"]		
EUPATH_0009254_Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacterales	Enterobacterales	number	Order	Metagenomic sequencing assay		0.000278	0.921785	0.10708687867647	0.0451815	0.1151915	0.0198335	272			
EUPATH_0009254_Bacteria_Proteobacteria_Gammaproteobacteria_Pasteurellales	Pasteurellales	number	Order	Metagenomic sequencing assay		0.00086	0.213117	0.04718573684211	0.013766	0.0849725	0.0041475	19			
EUPATH_0009254_Bacteria_Spirochaetes_Spirochaetia_Brachyspirales	Brachyspirales	number	Order	Metagenomic sequencing assay		0.000557	1	0.11689782278481	0.026088	0.1041975	0.007918	78			
EUPATH_0009254_Bacteria_Spirochaetes_Spirochaetia_Spirochaetales	Spirochaetales	number	Order	Metagenomic sequencing assay		0.000436	0.141261	0.02441375	0.0030785	0.021369	0.002359	8	["0.000436","0.002115","0.002603","0.003061","0.003096","0.011244","0.031494","0.141261"]		
EUPATH_0009254_Bacteria_Synergistetes_Synergistia_Synergistales	Synergistales	number	Order	Metagenomic sequencing assay		0.00018	0.003244	0.00094216666667	0.000558	0.000691	0.000422	6	["0.000180","0.000422","0.000535","0.000581","0.000691","0.003244"]		
EUPATH_0009254_Bacteria_Tenericutes_Mollicutes_Mycoplasmatales	Mycoplasmatales	number	Order	Metagenomic sequencing assay		0.004145	0.023644	0.0138945	0.0138945	0.023644	0.004145	2	["0.004145","0.023644"]		
EUPATH_0009254_Bacteria_Verrucomicrobia_Verrucomicrobiae_Verrucomicrobiales	Verrucomicrobiales	number	Order	Metagenomic sequencing assay		0.000566	0.435426	0.0761416875	0.024735	0.0752845	0.0059625	16			
EUPATH_0009254_Eukaryota_Eukaryota_unclassified_Eukaryota_unclassified_Eukaryota_unclassified	Eukaryota_unclassified	number	Order	Metagenomic sequencing assay		0.000313	0.040233	0.0121639	0.0063675	0.021958	0.004482	10	["0.000313","0.001086","0.004482","0.005143","0.005279","0.007456","0.009070","0.021958","0.026619","0.040233"]		
EUPATH_0009255	Family		Relative taxonomic abundance analysis	Metagenomic sequencing assay											
EUPATH_0009255_Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Actinomycetaceae	Actinomycetaceae	number	Family	Metagenomic sequencing assay		0.000493	0.881741	0.15448090776699	0.078765	0.20846	0.025887	206			
EUPATH_0009255_Bacteria_Actinobacteria_Actinobacteria_Bifidobacteriales_Bifidobacteriaceae	Bifidobacteriaceae	number	Family	Metagenomic sequencing assay		0.000405	1	0.22136106164384	0.1331965	0.319631	0.034434	144			
EUPATH_0009255_Bacteria_Actinobacteria_Actinobacteria_Corynebacteriales_Corynebacteriaceae	Corynebacteriaceae	number	Family	Metagenomic sequencing assay		0.000323	0.539432	0.07420190476190	0.03466	0.052643	0.00571	21			
EUPATH_0009255_Bacteria_Actinobacteria_Actinobacteria_Corynebacteriales_Corynebacteriales_unclassified	Corynebacteriales_unclassified	number	Family	Metagenomic sequencing assay		0.000161	0.008899	0.00438766666667	0.004904	0.006682	0.000776	6	["0.000161","0.000776","0.004444","0.005364","0.006682","0.008899"]		
EUPATH_0009255_Bacteria_Actinobacteria_Actinobacteria_Corynebacteriales_Nocardiaceae	Nocardiaceae	number	Family	Metagenomic sequencing assay		0.000117	0.01377	0.00426875	0.001594	0.00842	0.0001175	4	["0.000117","0.000118","0.003070","0.013770"]		
EUPATH_0009255_Bacteria_Actinobacteria_Actinobacteria_Micrococcales_Microbacteriaceae	Microbacteriaceae	number	Family	Metagenomic sequencing assay		0.001363	0.023581	0.00815883333333	0.005151	0.011895	0.001812	6	["0.001363","0.001812","0.004802","0.005500","0.011895","0.023581"]		
EUPATH_0009255_Bacteria_Actinobacteria_Actinobacteria_Propionibacteriales_Propionibacteriaceae	Propionibacteriaceae	number	Family	Metagenomic sequencing assay		0.000256	0.005096	0.00211966666667	0.001007	0.0030515	0.0006315	3	["0.000256","0.001007","0.005096"]		
EUPATH_0009255_Bacteria_Actinobacteria_Coriobacteriia_Coriobacteriales_Atopobiaceae	Atopobiaceae	number	Family	Metagenomic sequencing assay		4.4e-05	0.110716	0.00976418987342	0.003733	0.012104	0.0016395	79			
EUPATH_0009255_Bacteria_Actinobacteria_Coriobacteriia_Coriobacteriales_Coriobacteriaceae	Coriobacteriaceae	number	Family	Metagenomic sequencing assay		0.000222	0.75268	0.08373757583548	0.051545	0.110953	0.022715	389			
EUPATH_0009255_Bacteria_Actinobacteria_Coriobacteriia_Eggerthellales_Eggerthellaceae	Eggerthellaceae	number	Family	Metagenomic sequencing assay		0.000186	0.045884	0.00434073529412	0.002073	0.005179	0.001088	34			
EUPATH_0009255_Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Bacteroidaceae	Bacteroidaceae	number	Family	Metagenomic sequencing assay		0.000189	0.921464	0.14969385204082	0.059939	0.2244245	0.021871	196			
EUPATH_0009255_Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Bacteroidales_unclassified	Bacteroidales_unclassified	number	Family	Metagenomic sequencing assay		0.002326	0.002326	0.002326	0.002326			1	["0.002326"]		
EUPATH_0009255_Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Barnesiellaceae	Barnesiellaceae	number	Family	Metagenomic sequencing assay		0.010852	0.010852	0.010852	0.010852			1	["0.010852"]		
EUPATH_0009255_Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Porphyromonadaceae	Porphyromonadaceae	number	Family	Metagenomic sequencing assay		1.5e-05	0.416245	0.07273445365854	0.039141	0.110017	0.010174	205			
EUPATH_0009255_Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Prevotellaceae	Prevotellaceae	number	Family	Metagenomic sequencing assay		0.000692	1	0.46837302485660	0.468561	0.6862975	0.248597	513			
EUPATH_0009255_Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Rikenellaceae	Rikenellaceae	number	Family	Metagenomic sequencing assay		0.003903	0.044519	0.01578625	0.0073615	0.02646	0.0051125	4	["0.003903","0.006322","0.008401","0.044519"]		
EUPATH_0009255_Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Tannerellaceae	Tannerellaceae	number	Family	Metagenomic sequencing assay		0.000421	0.131876	0.02623111111111	0.0128685	0.021888	0.004552	18			
EUPATH_0009255_Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae	Bacillaceae	number	Family	Metagenomic sequencing assay		0.00137	0.00137	0.00137	0.00137			1	["0.001370"]		
EUPATH_0009255_Bacteria_Firmicutes_Bacilli_Bacillales_Bacillales_unclassified	Bacillales_unclassified	number	Family	Metagenomic sequencing assay		0.000206	0.65029	0.03662216	0.007832	0.020454	0.002663	25			
EUPATH_0009255_Bacteria_Firmicutes_Bacilli_Lactobacillales_Carnobacteriaceae	Carnobacteriaceae	number	Family	Metagenomic sequencing assay		6.2e-05	0.063612	0.01277857894737	0.008603	0.0156225	0.001512	19			
EUPATH_0009255_Bacteria_Firmicutes_Bacilli_Lactobacillales_Enterococcaceae	Enterococcaceae	number	Family	Metagenomic sequencing assay		0.00078	0.049654	0.01436666666667	0.0031675	0.02717	0.002261	6	["0.000780","0.002261","0.002895","0.003440","0.027170","0.049654"]		
EUPATH_0009255_Bacteria_Firmicutes_Bacilli_Lactobacillales_Lactobacillaceae	Lactobacillaceae	number	Family	Metagenomic sequencing assay		0.000398	0.608722	0.05856983050847	0.013257	0.038578	0.0030025	59			
EUPATH_0009255_Bacteria_Firmicutes_Bacilli_Lactobacillales_Leuconostocaceae	Leuconostocaceae	number	Family	Metagenomic sequencing assay		0.000147	0.039691	0.00961790909091	0.0035	0.014927	0.0011635	11			
EUPATH_0009255_Bacteria_Firmicutes_Bacilli_Lactobacillales_Streptococcaceae	Streptococcaceae	number	Family	Metagenomic sequencing assay		0.000278	0.362132	0.03140075	0.011449	0.036981	0.0065185	100			
EUPATH_0009255_Bacteria_Firmicutes_Clostridia_Clostridiales_Clostridiaceae	Clostridiaceae	number	Family	Metagenomic sequencing assay		0.000174	0.074507	0.01060311764706	0.006378	0.01127	0.001862	17			
EUPATH_0009255_Bacteria_Firmicutes_Clostridia_Clostridiales_Clostridiales_Family_XIII_Incertae_Sedis	Clostridiales_Family_XIII_Incertae_Sedis	number	Family	Metagenomic sequencing assay		0.008974	0.164847	0.064661625	0.0435275	0.1175225	0.010686	8	["0.008974","0.009648","0.011724","0.027829","0.059226","0.098604","0.136441","0.164847"]		
EUPATH_0009255_Bacteria_Firmicutes_Clostridia_Clostridiales_Clostridiales_unclassified	Clostridiales_unclassified	number	Family	Metagenomic sequencing assay		0.000482	0.000482	0.000482	0.000482			1	["0.000482"]		
EUPATH_0009255_Bacteria_Firmicutes_Clostridia_Clostridiales_Eubacteriaceae	Eubacteriaceae	number	Family	Metagenomic sequencing assay		0.000415	0.037728	0.006969675	0.0041055	0.006902	0.0014235	40			
EUPATH_0009255_Bacteria_Firmicutes_Clostridia_Clostridiales_Hungateiclostridiaceae	Hungateiclostridiaceae	number	Family	Metagenomic sequencing assay		0.01587	0.023615	0.0197425	0.0197425	0.023615	0.01587	2	["0.015870","0.023615"]		
EUPATH_0009255_Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae	Lachnospiraceae	number	Family	Metagenomic sequencing assay		0.000526	0.642456	0.09670662043796	0.063053	0.138242	0.023573	274			
EUPATH_0009255_Bacteria_Firmicutes_Clostridia_Clostridiales_Oscillospiraceae	Oscillospiraceae	number	Family	Metagenomic sequencing assay		0.000255	0.093387	0.01284182857143	0.004145	0.013417	0.0021635	35			
EUPATH_0009255_Bacteria_Firmicutes_Clostridia_Clostridiales_Peptostreptococcaceae	Peptostreptococcaceae	number	Family	Metagenomic sequencing assay		0.000855	0.040851	0.01178244444444	0.002254	0.020708	0.001792	9	["0.000855","0.001590","0.001792","0.001796","0.002254","0.006972","0.020708","0.029224","0.040851"]		
EUPATH_0009255_Bacteria_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae	Ruminococcaceae	number	Family	Metagenomic sequencing assay		0.000114	0.280824	0.05081845652174	0.036226	0.066733	0.018019	276			
EUPATH_0009255_Bacteria_Firmicutes_Erysipelotrichia_Erysipelotrichales_Erysipelotrichaceae	Erysipelotrichaceae	number	Family	Metagenomic sequencing assay		0.000103	0.164227	0.01943847058824	0.010642	0.023494	0.004413	85			
EUPATH_0009255_Bacteria_Firmicutes_Firmicutes_unclassified_Firmicutes_unclassified_Firmicutes_unclassified	Firmicutes_unclassified	number	Family	Metagenomic sequencing assay		0.00018	0.229778	0.01877957142857	0.0076925	0.018276	0.0037955	28			
